search_term,title,company,location,salary,date_posted,url,description
software engineer,Senior Engineering Manager - Integration,,Brisbane QLD,,27d ago,https://www.seek.com.au/job/82878319?type=standard&ref=search-standalone#sol=0cac3edd7e8784d14d47bdd83ad015f177f84913,"About the Role

The Senior Engineering Manager - Integration will lead the design, development, architecture and operation of integration solutions across a diverse range of technologies, driving the successful execution of the organization’s integration strategy. This role will be responsible for overseeing the full lifecycle of integration platforms, ensuring they are secure, scalable and aligned with business objectives.

The Senior Engineering Manager will lead and mentor a team of engineering managers and technical leads and engineers fostering a high-performing, collaborative culture that emphasizes technical excellence and business alignment. They will play a key role in defining and implementing modern integration architectures to support the organization’s digital transformation.

Working closely with project managers, delivery lead  and business stakeholders, the Senior Engineering Manager will ensure that integration solutions are delivered on time and within budget, balancing strategic business goals with technical excellence. They will act as a key liaison between technical and business teams, driving alignment, managing talent demand, and ensuring the effective execution of Agile methodologies.

This is a strategic leadership role that requires deep technical expertise, strong delivery skills and the ability to manage complex stakeholder relationships across the business.

About you

Expertise in Azure and Cloud-Native Solutions is a must – Strong technical background in designing, building, and operating cloud-native solutions on Azure, with a deep understanding of cloud architecture and best practices.
Deep Knowledge of IBM Integration Platforms – Proven experience with IBM integration technologies, including designing and implementing complex integration solutions.
Strong Background in Microservices and Event-Driven Architecture – Solid experience with microservices, domain-driven design (DDD), and event-driven patterns, with a track record of building scalable and resilient systems.
Software Development Methodologies – Deep understanding of modern software development practices, including Agile, DevOps, and CI/CD.
Problem-Solving and Analytical Skills – Ability to navigate complex technical challenges and deliver innovative solutions aligned with business needs.
Communication and Stakeholder Management – Strong ability to communicate complex technical concepts to technical and non-technical audiences, building alignment and trust.
Proven Delivery Experience – Demonstrated ability to drive complex projects from concept to completion, delivering high-quality outcomes on time and within budget.
Experience Leading High-Performing Teams – Track record of building, managing, and scaling high-performing engineering teams, fostering a culture of accountability and innovation.
Vendor Management Experience – Experience working with and managing software vendors, driving value and alignment with business goals.

About Us

BOQ Group is a truly unique group of challenger brands with a purpose – to provide a genuine alternative to Australian financial services for customers and employees.

Our family of brands (Bank of Queensland (BOQ), ME Bank, Virgin Money Australia, BOQ Specialist), each come with their own defined customer audience and brand personality, but share one goal – to build social capital through banking. That’s creating trust with customers, exploring staff potential and believing that tiny gestures and big ideas can change the world for communities.

BOQ Group’s inclusive vision is to foster a workspace that values and leverages difference and creates new possibilities, a place where our people feel confident to bring their best selves to work every day. We embrace difference and believe that our workforce should reflect the customers and communities that we serve.

Since 2021, BOQ Group is recognised as an Employer of Choice for Gender Equality by the Workplace Gender Equality Agency (WGEA).

In 2023, we successfully implemented an innovative Reconciliation Plan, driving positive change and promoting inclusivity across BOQ Group.

Our Benefits

At BOQ Group, we are passionate about creating an exceptional work environment that nurtures both your professional and personal growth. Our comprehensive benefits package is designed to enhance your well-being, provide financial security, and foster a sense of community and inclusion. Here are just some of the fantastic perks you can enjoy as part of our team:

• Flexible working arrangement - Balance your work and personal life with ease.

• Discounted financial products - Enjoy exclusive rates on our financial services across the Group.

• Salary sacrificing options - Maximise your take-home pay with our salary packaging options.

• Paid parental leave with no minimum requirements - Spend quality time with your new family member without any worries.

• Purchase additional annual leave - Need more time off? You can buy extra leave days.

• Discounted private health insurance plan - Take care of your health with our special rates.

• Employee Assistance Program (EAP) - Access confidential support for personal and professional challenges for you and your family

• Access to employee network groups - Connect with peers through our First Nations Reconciliation, LGBTQIA+, Multicultural, Gender, Early Careers, and accessibility groups.

• Pride in Diversity membership: We are proud members of Pride in Diversity and actively participate in the Australian Workplace Equality Index.

We are committed to creating a workplace where everyone feels valued and supported. Join us and be part of a company that truly cares about its people and community!

How to Apply

To apply for this role at #boqgroup #retailbanking, follow the links or apply via our Careers Page.

BOQ Group is committed to diversity and an inclusive workforce. Aboriginal and Torres Strait Islander People are encouraged to apply.

We celebrate, value and include people of all backgrounds, gender and expressions, sexualities, cultures, bodies and abilities. When you apply, you are welcome to tell us the pronouns you use and please let us know any reasonable adjustments you may need during the interview process.

If you are successful for a role with BOQ Group, it is a condition of employment that background screening is completed to ensure that the Bank complies with its obligations under the Anti-Money Laundering and Counter Terrorism Financing Act. These checks may include, but are not limited to: identity, verification, reference checks, criminal background checks, immigration checks, verification of academic qualifications, bankruptcy checks.

Please no agency applications."
software engineer,IT Systems Administrator,,Sumner,,8d ago,https://www.seek.com.au/job/83329930?type=standard&ref=search-standalone#sol=9bed0ac313cc0fb8033db44121a3ed1eb1e7bbb0,"IT Systems Administrator

Medcan Group is an Australian leader in the medicinal cannabis industry and have been at the forefront of medicinal cannabis cultivation, research and education in Australia since 2016. From commencement, Medcan Group has experienced significant growth and is forecasted to continue to grow and expand further into the Australian and overseas market.

Medcan Group’s success is not only due to its development and delivery of quality products and service, and our dedicated staff, but also being a values-based patient health outcome centred company. Due to the company’s growth, we have an exciting opportunity for a proactive, skills and enthusiastic System Administrator. career.

About the Role

The System Administrator role reports directly into the IT Manager, and is primary focus is to support internet stakeholders by managing, maintaining, and supporting Medcan Group IT infrastructure, including servers, networks, and systems. Setting up all new employees, exiting employees, troubleshooting and managing IT hardware assets. The role will also provide the successful incumbent the opportunity to either learn, improve or develop their DevOPs skills, as the role offers diversity across many IT functions.

Key Responsibilities:

• System administration

• DevOps practices

• Security compliance and company hardware asset management

• Offer quality and valued services to internal stakeholders

• Assist in development and projects across the IT function

• Required to travel between our Sumner and Heathwood locations as well as support interstate employees and contractors

What we’re looking for…

Skills & Experience:

• Tertiary qualifications in Computer Science, Information Technology, or a related field, or equivalent professional experience.

• Minimum of 3 years of experience as a System Administrator, DevOps Engineer, or in a related IT role, demonstrating a solid understanding of systems administration and DevOps practices.

• Skills in scripting languages (e.g., PowerShell, Bash) and programming languages (e.g., JavaScript, C#) to support development and automation tasks.

• Basic understanding of project management principles is beneficial, with the ability to manage multiple priorities effectively and work under tight deadlines.

• Proven experience managing and maintaining IT infrastructure, including servers, networks, and cloud environments.

• Ability to conduct root cause analysis and implement improvements to reduce future occurrences and enhance system reliability.

• Excellent interpersonal, verbal and written communication skills, with the ability to convey technical concepts clearly to technical and non-technical stakeholders.

• Proven competency in leading projects or initiatives, demonstrating ownership, accountability, and follow-through.

Why Join Medcan Australia?

• Onsite Gym

• Flexible Working practices

• Professional Development opportunities

• Employee Assistance Program for professional & personal support

• Monthly BBQs

• Weekly Pay

• 30% discount on company products

• Social events & company townhalls

How to Apply

To be considered for this role, please address the above selection criteria in a short cover letter, also add what you would like to achieve in this role and your career. Also, will be required to complete a psychometric assessment via the link that will be emailed to you if your application is shortlisted.

Only successful applicants will be contacted. If you have any questions, please email hr@medcanaustralia.com.au"
software engineer,Systems Engineer - Multiple levels,,Brisbane QLD,,21d ago,https://www.seek.com.au/job/83038029?type=standard&ref=search-standalone#sol=3bce6ba3cbb8972ff54f05e5223705b293642a25,"The Opportunity

We are seeking talented systems engineers to support the Battlespace Communication System (BCS) Program. BCS is a next generation networking product that is the centerpiece for multiple projects and campaigns. The BCS combines both developmental and off the shelf hardware and software to provide world leading communications capability for ADF personnel. It can be rapidly deployed from anywhere, and its modular design provides a flexible, scalable solution that can be customized for various mission needs.

We have a range of opportunities available as we plan for future work. These roles will see you applying your skills to either our core product for Army, upgrading the capability to integrate with related maritime communications projects, or modernization of the joint air battlespace management system.

Responsibilities

As a BCS Systems Engineer you will work as a member of a multi-disciplinary team charged with owning and delivering products to our customers across the full product lifecycle.  As a part of this team you will have an evolving set of responsibilities are the project progresses, including:

Championing understanding and analyzing customer requirements alongside the development of innovative solutions that ensure the full product lifecycle is optimized.
Coordinating with other design and specialty disciplines (e.g. software, hardware, safety, security and support system engineering) to ensure that your team's products are properly integrated into the solution and delivered in a way that delights the customer.
Working with the broader project team to ensure the engineering scope is delivered within the quality, schedule and budgetary constraints of the project
Development of engineering documentation and configuration management of system hardware infrastructure.
The ability to communicate and collaborate with a diverse team, in a conscientious and inclusive way.
Verifying and validating designs and products to ensure they meet operational and functional requirements

Experience/Qualifications

Essential:

Bachelor's Degree in an Engineering discipline, Information Technology related fields or equivalent industry experience.
Applicants must be Australian Citizens to meet defence security requirements.
We invite a diverse range of people to apply, including people from outside of the defence industry.

 Desirable:

Experience within Defence or complex engineering project environments is desirable.
Understanding of Systems Engineering principles and lifecycle management.
Experience developing and executing against Systems Engineering artefacts including Systems Engineering Management Plan and Verification and Validation Plan
Experience in technical problem solving
Experience with complex communications systems deployed in challenging environments
Experience in utilizing digital systems engineering tools including DOORS and CAMEO/Magic System of Systems Architect

About Us

Boeing Defence Australia is shaping the future of aerospace and delivering some of the nation's most important programs for the Australian Defence Force.  As a BDA employee, you will join other innovative, ethical people who have the critical skills required to develop and deliver world class capabilities and systems to protect Australia and its national interests.  Joining us is a chance to make your mark, working with a diverse team that is united in pushing the boundaries of imagination and excellence.

At Boeing, we innovate and collaborate to make the world a better place.  From the seabed to outer space you can contribute to work that matters with a company where diversity, equity and inclusion are core values.  We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth.  Find your future with us.

Benefits

Cutting edge projects
Flexible working options
Competitive remuneration and incentive plan available
Salary packaging options
Study assistance

We are committed to building a diverse and inclusive workplace.  Female applicants, people of Aboriginal or Torres Strait Island descent and ex-defence personnel are encouraged to apply.

 "
software engineer,Maintenance Specialist,,Brisbane QLD,,4d ago,https://www.seek.com.au/job/83467430?type=standard&ref=search-standalone#sol=4d1ca32e9c3eba35cf2f84a61ab9cd7242c052ce,"Kapsch TrafficCom Australia is seeking a highly motivated and skilled Tolling Maintenance Specialist to join our dynamic team in Bowen Hills, Brisbane. As a Tolling Maintenance Specialist, you will provide technical support and maintenance services for Tolling systems, ensuring their smooth operation and functionality by providing support to mechanical devices and systems, encompassing software-related assistance such as configuration, troubleshooting, and other aspects involved in supporting a computational system. This includes assisting in the resolution of any issues or malfunctions that may arise, performing troubleshooting, and implementing necessary repairs or adjustments to keep the systems running optimally. The candidate will have the opportunity to actively engage with emerging technologies and advancements in the field, staying up to date with the latest trends and innovations. This involvement in new technologies of the future presents a chance for professional growth and development, expanding their skillset and knowledge base to adapt to the evolving landscape of Tolling systems and Traffic.

This role involves 24 hour on-call duties for up to 2 weeks on a shared rotational roster, with additional overtime available. - Potential to earn up to an additional 15% on your base salary with on call and overtime rates available. While prior IT knowledge is advantageous, you'll get all the training and support you need to get up to speed on the necessary tasks while enhancing your career and learning about electronic toll collection and traffic management systems. Additionally, you will have the opportunity to be a part of the company that delivers cutting-edge technologies such as connected vehicles, which is the first step to driverless cars in Australia

Your responsibilities

Maintenance and Support: Provide technical support and maintenance services for Tolling systems, including troubleshooting, diagnosing, and resolving issues, conducting repairs, and implementing system adjustments to ensure optimal functionality. Meet and exceed Service Level Agreements to guarantee high-quality service delivery. 

System Monitoring: Monitor Tolling systems, perform regular checks, and proactively identify potential problems or areas for improvement. Take appropriate action to address any issues, ensuring minimal disruption to operations and adhering to Service Level Agreements.

Technical Expertise: Develop a deep understanding of Tolling systems, including hardware, software, and network infrastructure. Stay updated with the latest industry trends, advancements, and emerging technologies relevant to Tolling operations. Apply technical expertise to effectively address maintenance and support needs.

Flexibility and Adaptability: Demonstrate flexibility and adaptability in handling various maintenance tasks, ranging from routine system checks to complex problem-solving. Willingly work on-call and during non-standard hours, when required, to ensure uninterrupted Tolling system operations.

Documentation and Reporting: Maintain accurate records of maintenance activities, including repairs, system modifications, and upgrades. Prepare detailed reports on system performance, issues encountered, and recommended solutions. Ensure timely documentation and reporting in accordance with organizational guidelines.

Collaboration and Communication: Collaborate with cross-functional teams, including engineers, technicians, and project managers, to coordinate maintenance activities, exchange technical knowledge, and contribute to continuous improvement initiatives. Communicate effectively to ensure efficient problem resolution and seamless workflow across departments.

Your profile

You are highly organized and motivated. You possess a keen eye for detail and able to use your out of the box thinking to solve complex technical issues.

This role will suit someone with:

Tertiary qualification in IT, Software Engineer or similar is preferred;

3+ years’ experience in an IT customer service or technical role with a demonstrated ability and hands on experience configuring, managing and supporting computer systems;

Previous experience administering Windows Servers (2008-2019) and VMWare (physical and virtual servers);

Experience configuring and managing LAN, WAN, Backup, Disaster Recover and  various security systems

Our Culture

At Kapsch, we are an Equal Opportunity Employer and promote diversity and inclusion. As an international company, we are committed to building a workforce that is representative of the communities in which we live and operate.  Our culture thrives on mutual respect, responsibility, professionalism, dynamism while working together as a team towards achieving our goals.  We are an Equal Opportunity Employer and we give our employees an opportunity to grow and develop their careers and we are big on learning.

On Offer

Opportunity to work with a Global Company – Job Stability

Stability & Career Advancement – Opportunity to grow within our team or beyond with a great network & training opportunity

Down To Earth Culture – Down to earth, honest & open management team

Great Working Conditions – Flexibility, Supportive, dynamic & driven team 

Paid Birthday Leave

1 Day Paid Special Leave in December

Recognition Programs

Access to EAP for you and your family

Online Learning and access to LinkedIn Learning

Town Hall Meetings and other company-sponsored activities

Kapsch is a values-driven organization, and we work closely as a team. We are a Learning organization that invests in our employee development through various learning platforms. We work as a team where collaboration and information sharing are a way of life.

Our recruitment is merit-based and requires that all candidates who progress to the pre-employment stage must have right to work in Australia or holding a current PR visa. Final candidate must consent to pre-employment medical, reference, driving and police checks. This role is not open for sponsorship opportunity.

If this sounds an opportunity that suits you, please click the link below to apply. We look forward to your interest!"
software engineer,DevOps Engineer,,Brisbane QLD,,25d ago,https://www.seek.com.au/job/82959533?type=standard&ref=search-standalone#sol=3427790f4a26fcc6a7c0dacee33be466c5b4160c,"About the Role
An exciting opportunity exists for a DevOps Engineer to join a dynamic Platform Engineering team. This role will be responsible for enhancing build, release, and operational support processes while driving automation and efficiency.

The ideal candidate will have experience in Cloud technologies, CI/CD, automation, and platform reliability and be passionate about optimizing application deployment and integration processes.

Key Responsibilities
Develop, improve, and maintain technical systems that support business-critical applications.
Work with Architecture & Technical Leads to implement best-in-class DevOps practices.
Implement and enhance Continuous Delivery (CI/CD) pipelines.
Support application deployments across Cloud (AWS/Azure) and on-premise environments.
Develop and maintain automation frameworks to streamline testing and deployment.
Ensure compliance with IT Service Management (ITSM) processes.
Monitor application and platform performance to meet agreed quality targets.
Collaborate with Security teams to integrate DevSecOps practices.
Skills & Experience Required
Bachelor’s Degree in Computer Science, Information Systems, or a related field.
Experience managing applications on Windows/Linux, AWS, or Azure.
Hands-on experience with CI/CD tools (Jenkins, Azure DevOps, TeamCity).
Strong knowledge of Infrastructure as Code (IaC) & automation tools (Puppet, Octopus Deploy).
Experience with PAAS orchestration (AWS, OpenShift, Containers).
Ability to implement Test Automation within a CI/CD pipeline.
Excellent stakeholder management & communication skills.
Desirable Skills
Experience with monitoring & analytics tools (Dynatrace, Splunk).
Certifications in AWS, DevSecOps, or ITIL.
Experience with Security Automation in a CI/CD pipeline.
What’s on Offer
A collaborative and innovative technology environment.
Opportunities for professional development and career growth.
Flexible work arrangements.
Apply now to be part of a forward-thinking DevOps team!"
software engineer,2026 DXC Graduate Program - Cyber Security Pathways,,Brisbane QLD,,4d ago,https://www.seek.com.au/job/83450966?type=standard&ref=search-standalone#sol=281ab851aecfabb99b7ee175b16d41e92f4c04c0,"Our Graduate Program is designed for talented, passionate graduates who are looking to join an agile world leader and are ready to use the power of technology to deliver mission-critical IT services that move the world.

 

What’s in it for you?

A stimulating 12-month program with a company that is well-positioned to grow and deliver true innovation and value to our customers
Opportunities to collaborate with senior leaders on various projects
Ongoing training and development
A dedicated people manager and buddy to help guide and support you from Day 1
A variety of social and cultural activities to extend your networking and team-building skills

 

Graduate opportunities:

Security Analyst 
Security Engineer 
AI and Automation Sec DevOps Engineer 
Technical Consulting 
Network Security Engineer
Project Management 
Security-Pre-Sales Consultant 
Security Compliance Officer 

 

What we’re looking for?

To be eligible for our Graduate Program, when submitting your application, you must be:

An Australian citizen or Permanent Resident
Have completed all course requirements for your degree no earlier than November 2023, and must be expecting to complete all course requirements for your degree no later than February 2026

 

All degrees are accepted. We invite you to join our passionate team and thrive with DXC.

 

Our 'people first' mindset comes to life offering the ultimate in working flexibility. We take a virtual first approach and our teams are spread across multiple geographies delivering a broad range of customer projects, which means we can tailor working arrangements that work for our people. DXC is an equal-opportunity employer. We welcome the many dimensions of diversity. To increase diversity in the technology industry, we encourage applications from Aboriginal and/or Torres Strait Islander people, neurodiverse people, and members of the LGBTQIA+ community. Accommodation of special needs for qualified candidates may be considered within the framework of the DXC Accommodation Policy. In addition, DXC Technology is committed to working with and providing reasonable accommodation to qualified individuals with physical and mental disabilities. 

 

If you need assistance in filling out the application form or require a reasonable accommodation while seeking employment, please e-mail: anzyoungprofessionals@dxc.com If you wish to find out more, please visit our website or contact anzyoungprofessionals@dxc.com"">anzyoungprofessionals@dxc.com 

 

DXC acknowledges the Traditional Owners of the country throughout Australia, and their continuing connection to land, water and community. We pay our respects to them and their cultures, and to their Elders, past, present and emerging.  "
software engineer,Senior D365 CE CRM Developer (Brisbane Based),,Brisbane QLD,$850 - $950 p.d. + plus super a day,22d ago,https://www.seek.com.au/job/83005507?type=standard&ref=search-standalone#sol=2213d208fcdc95f496290443f3d5907c4baa9e91,"
Location: Brisbane southern suburb (Hybrid - Minimum 2 days onsite)
Contract Assignment: 3 Months (Possible Extension)
Start Date: Immediate

About the Role

We are seeking an experienced D365 CE (CRM) Developer to join an established player in the market and provide hands-on expertise in our client's CRM space. Due to an increased workload, we require a highly skilled professional who can hit the ground running and contribute immediately.

Key Responsibilities

Develop, customize, and enhance Microsoft Dynamics 365 Customer Engagement (CRM) solutions.

Collaborate with business and technical teams to deliver high-quality CRM solutions aligned with business requirements.

Troubleshoot and resolve technical issues within the CRM platform.

Work with Power Platform, including Power Automate, Power Apps, and Power BI, to enhance CRM functionalities.

Implement integrations with other enterprise applications using APIs and middleware.

Ensure best practices in solution design, development, and deployment.

Provide technical guidance and knowledge sharing within the team.

Skills & Experience

Proven experience as a D365 CE (CRM) Developer, with hands-on development expertise.

Strong proficiency in C#, .NET, JavaScript, and Power Platform tools.

Experience in configuring, customizing, and extending Dynamics 365 CE (CRM) using Power Automate and Plugins.

Knowledge of Azure services and cloud-based application development.

Familiarity with Dataverse (CDS), Model-Driven Apps, and Canvas Apps.

Strong problem-solving and analytical skills with a proactive approach.

Excellent communication skills and the ability to work independently.



Please reach out to Steve.Solomon@hudson.com with any questions or submit your contact number and resume (in Microsoft word format) should you be interested below. Please note that due to the urgent start, we will be only be able to consider candidates at point of application with full working rights who are currently based in Brisbane, QLD.

This pay rate is inclusive of mandatory 25% casual loading"
software engineer,Application Consultant,,Brisbane QLD,,28d ago,https://www.seek.com.au/job/82863221?type=standard&ref=search-standalone#sol=144dea151a80c569237a939e9746dd8097de012b,"Rockwell Automation is a global technology leader focused on helping the world’s manufacturers be more productive, sustainable, and agile. With more than 28,000 employees who make the world better every day, we know we have something special. Behind our customers - amazing companies that help feed the world, provide life-saving medicine on a global scale, and focus on clean water and green mobility - our people are energized problem solvers that take pride in how the work we do changes the world for the better.

We welcome all makers, forward thinkers, and problem solvers who are looking for a place to do their best work. And if that’s you we would love to have you join us!

 

Job Description

When you join Rockwell Automation you become part of a diverse, inclusive and global community with experience with innovation and a place where you can partner with great minds and inspiring people.

We know our employees are important to our success and future. You will develop a rewarding career is a top priority because when you succeed, we succeed.

You will be reporting to Application Consultant Manager, LCS SP based in Australia.

 

Role Summary

The Application Consultant resource engages with domain experts, sales, specialty sellers and customers presale to lead delivery engagements and better understand scope requirements. The resource is the proposal team's subject matter expert for the customer, sales organization, and Department and leads engagement requirements of related products and comprehensive delivery offerings from RA, partners, and competitors in designated focus areas.

The Application Consultant is a technical resource for Rockwell Automation technology, products, services, and solutions within the Process and Power & Control area(s) of expertise, Experience responding to prospect emails, phone calls, and demo requests capability, defining scope and benefits of portfolio to customers. They deliver and lead commercial offer, presales support, and is a trusted advisor to the sales organisation and channel. They are responsible for technical support in pre-sales activities and support bid offer activities for a specific range of products, services and solutions within a defined geography.

 

Your Responsibilities:

You will Lead scope definition, articulate differentiators and values versus competition for designated product, service or solution
You have Knowledge of the industry strategies, familiarity with outcome-based selling.
You will have experience in Drives systems within Heavy industry applications, such as cranes/hoists, paper machine, stacker/reclaimers, ship loaders, metal mills, etc.
Work with Sales, Consultants and Specialists to assess and respond to engineering, consulting, project and support services opportunities
Understand the customers need and be able to position and quote a desired outcome for a solution
Management of the process from Bid Request, Information gathering, Scope definition, Solution design and costing, and Approvals – Collaborate with Sales, Solution Consultants, Sales Specialists, Engineering, Services, and your peer proposal teams regional/global.
Demonstrate the ability to expand the scope of solutions requested by incorporating the full portfolio of Rockwell Automation offerings, including: Process/Power & Control.
You will Make full use of Global estimating tools and Global Engineering Center Proposal resources
You can Advise Consultants or Sales on proposal generation, validation, and presentations for executive level customers
Share insights with peers.
Understand business models, organization, and go to market strategy, leverage
Knowledge of industry strategies, familiarity with outcome-based selling.
Somewhat faster-than-average pace will be the norm for this position

 

The Essentials - You Will Have:

Bachelor's degree in an engineering/technical related field or equivalent.
8+ years pre-sales, direct sales or consulting experience as an estimator, proposal engineer or other contract, project or application engineering focused position
You will have experience in Drives Systems
Demonstrated understanding of larger Rockwell Automation application value including knowledge in Automation products including PLC, Standard Drives, Software, Networks and knowledge of third party products
Good application and industry knowledge
Work well with both internal and external customers
You can provide solution and application expertise, and related demonstrated sales experience.
Fluency with native language and strong command of English (written & spoken).
You can work with and gain confidence of senior level personnel (internal and external) in a collaborative, matrixed partner organization.
Ability to align and influence critical stakeholders.
Passionate about developing goals to improve our customer experience.
You can set, being accountable for and achieve challenging targets.
You will empower, coach, and motivate others.
You will have Experience establishing communication and engagement with prospects and messaging to different audiences.

 

The Preferred - You Might Also Have:

Provide security in a stable work environment, allowing individual to plan for, focus on and complete tasks on hand
When changes in the nature of the work occur, you will receive direction, training and support.
You will generally be, requiring someone with a conservative, careful, and cautious approach to work

 

What We Offer:

Our benefits package includes …

Comprehensive mindfulness programs with a premium membership to Calm
Volunteer Paid Time off available after 6 months of employment for eligible employees.
Company volunteer and donation matching program – Your volunteer hours or personal cash donations to an eligible charity can be matched with a charitable donation.
Employee Assistance Program
Personalized wellbeing programs through our OnTrack program
On-demand digital course library for professional development

 

At Rockwell Automation we are dedicated to building a diverse, inclusive and authentic workplace, so if you're excited about this role but your experience doesn't align perfectly with every qualification in the job description, we encourage you to apply anyway. You may be just the right person for this or other roles.

 

Rockwell Automation’s hybrid policy aligns that employees are expected to work at a Rockwell location at least Mondays, Tuesdays, and Thursdays unless they have a business obligation out of the office."
software engineer,Graduate Engineers- Defence (multiple roles),,Brisbane QLD,,20d ago,https://www.seek.com.au/job/83061025?type=standard&ref=search-standalone#sol=464900343335a99a78d0dc831fa40ac483c6ccf1,"At Rohde & Schwarz we are very proud to be helping to shape the future of communications, information and security. 

About the business

€3 billion Global technology leader in the test & measurement and integrated communications space.
13000 plus employees, 70 countries
Currently expanding the Australian footprint, as we prepare to support and lead delivery of high profile projects

Technology offerings 

Military communications across all domains
Wireless Communications
RF Test and Measurement,
Broadcast and Media,
Air Traffic Control
Cybersecurity and Network Technology.

About the role

Our Graduate Engineers will be working on different naval and air traffic control projects:

Providing systems engineering services across the entire system engineering life cycle including conception and defining the requirements, design, realization, integration, verification, acceptance and support;
Conducting system engineering activities in accordance with the Rohde & Schwarz systems engineering framework based upon ISO/IEEE standards and under the direction / guidance of the Systems Engineering management team;
Contribute to design reviews, workshops, integration, test and site installation activities;
Preparing engineering documentation including specifications, drawings, procedures and reports;
Testing and evaluating products;
Working as part of a project or bid team to submit proposals for and of delivery mission-critical capability;
Deliver systems engineering services on time, within budget and to the highest quality expected by Rohde & Schwarz and our clients;
Liaising with customers, end-users, subcontractors and suppliers.

Skills and experience

Graduates who have completed their degree in the past two years are welcome to apply;
Demonstrable leadership and/or achievement in sport, education, recreation, community and/or the arts;
Able to hold or be eligible to obtain Australian Security Clearance.
Must upload TRANSCRIPTS along with resume. Your application will not be considered without transcripts.
Must have AUSTRALIAN CITIZENSHIP / PR
Only engineers with degrees in the following disciplines will be considered - Electrical /Electronics & Aerospace Engineering

Benefits & Perks 

A competitive salary package that includes a generous bonus, and salary continuance insurance. 
Novated lease, and option to purchase extra holidays on top of annual leave. 
Free on-site parking is available as well as being within a great public transport hub that is close to the office
Training and development opportunities tailored to your personal development goals.
Exceptional, high performance work culture with emphasis on collaboration, continuous improvement and celebrating success as a team. 
Flexible and hybrid working arrangements. 
Third Friday of every month is a non-working day - A wellness day for all employees !

APPLY NOW

Please visit our careers page for all active vacancies : https://www.rohde-schwarz.com/au/about-australia/rohde-schwarz-australia/work-for-rs-australia_256213.html

Though a security clearance is not mandatory for all positions, all offers of employment for this position are conditional on the candidate being able to meet Australian NV1 security clearance requirements which will form part of the assessment criteria of the role. Please be aware that the Australian Government requires a comprehensive security and background check as part of their vetting process. NV1 security requirement details include Australian Citizenship and/or Permanent Residency. More information can be found here,   https://www.defence.gov.au/security/clearances/about/vetting-assessment#eligibility 

This role also requires you to have access to ITAR controlled material.  Please ensure you meet the requirements of the US State Department for you to access ITAR controlled material before applying for this position."
software engineer,IT Infrastructure Officer (Engineer),,Brisbane QLD,,28d ago,https://www.seek.com.au/job/82848925?type=standard&ref=search-standalone#sol=74878c38d8b079ad50f3057505754a452ecfcd3c,"IT Infrastructure Officer (Engineer)
Transformation, Assets & Information
Permanent Full Time
Hervey Bay
Stream A Level 6 - $96,171 per annum + superannuation

+ $6,000 relocation bonus (for suitable candidates)
+ 17.5% annual leave loading
+ 9-day fortnight

We are seeking a talented IT Infrastructure Engineer with a strong background across software engineering, infrastructure management, and/or cybersecurity.  This role will require onsite work in Hervey Bay (just 3 hours north from Brisbane).

The ideal candidate will have experience some or all of the below technologies:

AD Migrations & Network Management: Azure-focused, but AWS or Google Cloud experience is welcome.
Cloud Technology: Transitioning from on-premises to hybrid or full cloud environments.
Networking Fundamentals: Understanding DNS, PKI, and security management.
Virtualization Platforms: Proficiency with Hyper-V and VMware.
Automation & DevOps Tools: Hands-on experience with Ansible, Chef, Puppet, or similar technologies.
Cybersecurity Best Practices: Familiarity with NIST Security Standards and how cybersecurity is implemented and managed.
Adaptability & Aptitude: We value your eagerness to learn and master new skills as needed.

Find a copy of the position description here.

What your day will look like:

Review infrastructure health dashboards, overnight maintenance tasks, and incident tickets. Prioritize high-impact issues for immediate resolution.
Address complex infrastructure issues escalated from Tier 1 and Tier 2 teams. These might include server outages, storage failures, or virtualization problems.
Perform scheduled updates or upgrades to critical infrastructure components, such as servers, storage systems, or virtualization platforms, LAN and WAN devices.
Contribute to infrastructure planning and design, such as hybrid solutions from on-prem to cloud-based solutions, or enhancing disaster recovery capabilities.
Collaborate on projects like upgrading network infrastructure, implementing new technologies, or enhancing cybersecurity measures.
Ensure all infrastructure components are secure and compliant with government regulations. This involves patching systems, auditing configurations, and conducting security assessments.
Create or update comprehensive technical documentation, such as system configurations, disaster recovery procedures, and compliance checklists.
Update network diagrams, configuration files, and incident reports.

What you'll need for success:

Great communication skills and ability to support and train people on technical issues at all levels of the organisation.
Experience identifying and resolving information technology related problems, including excellent analytical, conceptual and problem solving skills.
Technical skills in a Windows environment, including hardware, software and peripheral devices.
Motivation to provide excellent customer service.
Demonstrated ability to work independently as well as within a team environment.

Apply now:

Applications close: 11pm Monday 31 March.

For further details, please contact Campbell Gunn on 07 4197 4642.

Before starting your application, please ensure your cover letter outlining your suitability for the role and resume are complete in doc, docx or pdf format.  PDF format is preferred.  "
